,title,developer,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,item_id,playtime_forever,user_id,recommend,sentiment_score,posted_year
1566358,Beat Hazard,Cold Beam Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49600,76,rooseph,False,0,2014
908244,Not The Robots,2DArray,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257120,44,MrUnknownEMC,True,2,2014
1037395,Half-Life Deathmatch: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,18,friarfuck,True,2,2014
637057,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450,16,76561198042163355,True,0,2014
560712,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,67,yungwaste,True,2,2014
1483836,The Way of Life Free Edition,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310370,9,XIRUS_PWNS,True,2,2014
1552425,METAL SLUG DEFENSE,SNK CORPORATION,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356310,7,TechEACS,True,2,2014
1296908,Evolve Stage 2,Turtle Rock Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273350,63,22502250,True,2,2014
180511,QUAKE,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,20,76561197965208032,True,2,2015
104324,Uplink,Introversion Software,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,1,76561198002151678,False,2,2014
1273981,The Mean Greens - Plastic Warfare,"Virtual Basement LLC,Code Headquarters LLC",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360940,16,jaaccjaacc,True,2,2014
1537627,Castle Crashers®,The Behemoth,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204360,89,whiteruby3,True,2,2015
457919,Just Cause 2,Avalanche Studios,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,42,Phoenixexe,True,2,2014
1568331,Sine Mora,Digital Reality,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207040,12,76561198042997704,True,2,2014
1059088,Fallout 4,Bethesda Game Studios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377160,2,76561198068550186,False,2,2014
727921,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211420,92,Automatonic_Cabbage,False,2,2014
357457,Saints Row: Gat out of Hell,"Deep Silver Volition,High Voltage Software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301910,52,76561198059789255,True,2,2014
1487885,Toribash,Nabi Studios,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248570,22,76561198093068088,True,0,2014
68869,Hotline Miami,Dennaton Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219150,37,76561198071955492,True,2,2015
899201,BIT.TRIP RUNNER,Gaijin Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63710,14,Angon,False,0,2015
1521354,Napoleon: Total War™,"The Creative Assembly,Feral Interactive (Mac)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34030,75,VHC_Forseti,True,2,2013
755935,Tribes: Ascend,Hi-Rez Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17080,7,76561198096736743,True,2,2015
1406561,Half-Life 2: Episode One,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,2,tomtoth,True,2,2014
158982,Half-Life,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,Blood_and_Bone,True,2,2014
87835,100% Orange Juice,Orange_Juice,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282800,98,linksupersayan,True,2,2014
182313,Crawl,Powerhoof,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293780,23,dubstep3000,True,2,2015
1199242,Fractal: Make Blooms Not War,Cipher Prime Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61310,19,lawranca,True,2,2015
679030,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,3,Alirayzack,True,2,2014
455252,BioShock™ Remastered,"2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409710,79,robustical,True,2,2014
1257582,Pinball Arcade,FarSight Studios,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238260,13,mudgarbs,True,2,2015
1358526,SPORE™,Maxis™,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17390,88,76561198144256600,True,2,2015
1058944,Super MNC,Uber Entertainment,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104700,21,senpiflesh,True,2,2014
650167,Sanctum 2,Coffee Stain Studios,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210770,5,elektro_haus,True,0,2013
1383064,Modular Combat,Ascension Entertainment LLC,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349480,42,sumgrizzly,True,2,2013
1096060,Sepia Tears,Scarlet String Studios,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429300,4,kylewarriors441,True,2,2013
668493,No More Room in Hell,No More Room in Hell Team,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224260,32,76561198060682655,True,2,2014
58531,Cosmic DJ,Gl33k,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297110,26,Mastic,False,0,2015
710311,No More Room in Hell,No More Room in Hell Team,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224260,17,76561198043920464,True,2,2014
742962,Command &amp; Conquer: Red Alert 3,EA Los Angeles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17480,72,76561198055372428,True,2,2015
494494,Crazy Plant Shop,Filament Games,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292200,27,76561197964753680,True,2,2013
166227,Thinking with Time Machine,Stridemann,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286080,9,Engurneer,True,2,2015
1575373,METAL SLUG DEFENSE,SNK CORPORATION,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356310,48,TrexorX,True,2,2015
1475499,Apotheon Arena,Alientrap,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417890,33,76561198083490956,True,2,2014
417653,The Beginner's Guide,Everything Unlimited Ltd.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,303210,60,liammcb,False,2,2014
1458791,STAR WARS™ Jedi Knight - Mysteries of the Sith™,LucasArts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32390,8,76561198072649686,True,2,2015
1172055,Mountain,David OReilly,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313340,69,zakbot,True,0,2014
854042,Magic Barrage - Bitferno,Gameguyz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335150,7,76561198076698338,True,2,2014
10864,R.A.W. Realms of Ancient War,Wizarbox,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209730,4,jawdoe,True,2,2015
127932,Unreal Tournament 3 Black,"Epic Games, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13210,75,syates,True,2,2014
71412,AirMech Strike,Carbon Games,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206500,83,76561198052661205,False,2,2014
730157,RimWorld,Ludeon Studios,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,294100,91,b1gb007yb17ch3s,True,2,2013
670616,HuniePop,HuniePot,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339800,29,iAlyxan,True,2,2015
1081833,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,209000,36,insertnameherere,True,2,2015
806064,Geometry Dash,RobTop Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322170,66,leweeeeeeee,True,2,2014
139352,Orcs Must Die!,Robot Entertainment,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102600,2,Scorpion1903,True,2,2015
1078788,APB Reloaded,Reloaded Productions,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113400,70,76561198125859026,True,2,2014
329670,Anodyne,"Sean Han Tani,Joni Kittaka",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234900,3,CaptainTitus,True,0,2013
1560125,Anomaly: Warzone Earth,11 bit studios,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91200,15,checkm80,True,0,2014
1084122,World of Guns: Gun Disassembly,Noble Empire Corp.,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262410,24,bobofofo,True,0,2014
547298,Starpoint Gemini 2,Little Green Men Games,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236150,15,76561198055968875,True,2,2013
956985,Warface,Crytek,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291480,1,76561198123074348,True,2,2014
657146,Savant - Ascent,D-Pad Studio,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259530,45,76561198058230663,False,2,2015
1283405,Ace of Spades: Battle Builder,Jagex Limited,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224540,54,jcorradi,True,2,2014
383656,Heavy Bullets,Terri Vellmann,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297120,84,funkyotc,True,2,2014
1129747,Gear Up,Doctor Entertainment AB,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214420,1,76561198039832932,True,2,2014
1328526,Half-Life 2: Deathmatch,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,32,76561198073062456,True,2,2014
1144417,Sniper: Ghost Warrior,City Interactive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34830,55,76561198073028726,True,2,2015
1275995,Robocraft,Freejam,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301520,65,76561198062137247,True,2,2015
570695,Go! Go! Nippon! ~My First Trip to Japan~,OVERDRIVE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,251870,35,TheEliteZero,True,2,2013
301373,Shadowgrounds,Frozenbyte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,8,mark3888,True,0,2014
906273,Fragmented,Above and Beyond Technologies,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441790,7,76561198091906572,False,2,2015
1186639,"Warhammer 40,000: Space Marine",Relic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55150,85,AquilliusRanger,True,0,2015
867105,Cosmochoria,Nate Schmold,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293240,41,Rhysy2706,True,2,2015
1416432,The Binding of Isaac,Edmund McMillen and Florian Himsl,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113200,25,navman360,True,2,2014
1426984,The Expendabros,Free Lives,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312990,54,Flying_Cloackwork,False,2,2014
954357,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20920,56,gothamsavior24,True,2,2015
938285,Evolve Stage 2,Turtle Rock Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273350,17,76561198190487725,True,2,2014
812479,The Incredible Adventures of Van Helsing,NeocoreGames,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,215530,73,76561198041199233,True,0,2014
485601,Robot Roller-Derby Disco Dodgeball,Erik Asmussen,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270450,87,TheFazza,True,2,2014
1385506,Ampu-Tea,ProjectorGames,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289090,94,76561198058473103,True,2,2014
450414,Spooky's Jump Scare Mansion,Lag Studios,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,356670,59,Light_Dark,True,2,2013
329167,FINAL FANTASY III,Square Enix,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239120,96,addicTT,False,0,2012
1374497,Dino D-Day,800 North and Digital Ranch,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,13,ujeangamer,True,2,2014
905456,Sniper Elite V2,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63380,17,agent_tarm,True,2,2015
1140875,Fractured Space,Edge Case Games Ltd.,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310380,23,QUIT_YOUR_LAZY_ASS_JOB,True,2,2013
915196,LEGO® Star Wars™ III - The Clone Wars™,Traveller's Tales,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32510,92,76561198029069901,False,0,2011
1510297,Verdun,"M2H,Blackmill Games",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242860,40,76561198093768306,False,0,2015
13168,LYNE,Thomas Bowker,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266010,73,phrostb,True,2,2014
961804,Lost Planet™: Extreme Condition,"CAPCOM Co., Ltd.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,37,jarvisnumbanine,True,2,2014
1321699,Destination Sol,MovingBlocks,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342980,1,76561198065446130,False,2,2015
163854,Saints Row 2,Volition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480,5,topkeklord7,False,0,2014
579139,Puddle,Neko Entertainment,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222140,80,chidori_647,True,2,2014
1144828,Shadow Puppeteer,Sarepta studio,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,316480,2,76561198060715854,True,0,2014
636448,Tom Clancy's Rainbow Six® Vegas 2,Ubisoft Montreal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15120,27,BlueDragonOfficial,True,2,2014
1304158,Unstoppable Gorg,Futuremark,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18120,22,76561198026614455,True,2,2014
51387,Terrorhedron Tower Defense,Dan Walters,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299720,3,76561198018834500,True,2,2015
509927,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,17,DUMB1020120,True,2,2015
1193873,POSTAL 2,Running With Scissors,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223470,38,76561198048191382,False,2,2015
608191,LUFTRAUSERS,Vlambeer,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233150,72,76561198066842598,True,2,2015
959923,Super MNC,Uber Entertainment,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104700,2,ImSeriouss,True,2,2014
1370323,Skyrim Script Extender (SKSE),The SKSE Team,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365720,1,tortamais,True,2,2015
462306,Serious Sam: The Random Encounter,"Vlambeer,Croteam",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201480,1,76561198051748820,True,2,2014
1469330,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,20,76561198079355713,True,2,2014
1255818,Portal Stories: Mel,Prism Game Studios Ltd.,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317400,49,76561198079007617,True,2,2015
86727,Mortal Kombat Komplete Edition,"NetherRealm Studios,High Voltage Software",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237110,75,LaughingRobot,True,0,2014
1278883,The Escapists,Mouldy Toof Studios,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298630,21,JimmyCheese,False,2,2013
72968,Half-Life 2: Deathmatch,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,6,digfernandes,True,2,2014
202863,Pixel Piracy,Vitali Kirpu,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,264140,34,Joshua12345195,False,2,2015
1256856,Clicker Heroes,Playsaurus,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363970,89,youdog12345,True,2,2014
699695,Viridi,Ice Water Games,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375950,6,76561198072496287,True,2,2015
609544,FlatOut: Ultimate Carnage,Bugbear Entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12360,53,xexilex,True,0,2014
1021974,Jazzpunk: Director's Cut,Necrophone Games,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250260,75,SitteNKitteNMitteN,True,0,2014
1255977,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,2,franklinhi,True,2,2015
225344,What's under your blanket !?,5Wolf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432020,4,Nikavek,False,2,2015
269694,Bleed,Ian Campbell,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239800,24,the_mad_doctor123,True,2,2014
877161,Bastion,Supergiant Games,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107100,43,commandochou,True,2,2014
223313,Just Cause,Avalanche Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6880,15,mutatedwombat,True,2,2013
1418453,Quake Live™,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282440,98,AceCSGO,True,2,2012
1222221,FINAL FANTASY VII,Square Enix,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39140,25,BillyDatKid,True,2,2014
1306472,Counter-Strike: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,27,minkang7360,True,2,2014
442784,S.T.A.L.K.E.R.: Clear Sky,GSC Game World,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20510,14,FireNoodle,True,2,2015
1212727,Codename CURE,Hoobalugalar_X,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355180,40,BigodisonLindo,True,2,2014
1104449,Anomaly: Warzone Earth,11 bit studios,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91200,3,MEIA-NOITE-ZIKA,True,2,2015
1313144,Just Cause 2,Avalanche Studios,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,54,MrSpeedyPanda,True,2,2011
1240309,Loadout,Edge of Reality,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208090,29,dittopower,True,2,2013
1268412,Commandos 2: Men of Courage,Pyro Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6830,46,horizon1101,True,2,2015
1279178,Botanicula,Amanita Design,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207690,16,76561198046762243,True,2,2015
303246,Missing Translation,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,395520,6,dontplayinpipesanddrains,True,0,2015
551172,ARMA: Cold War Assault,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65790,5,merrycookieradiator,True,2,2014
582557,Arma 2: Operation Arrowhead,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33930,1,some_sorta_pie,True,2,2013
1446237,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20920,15,76561198066674501,True,2,2014
304047,Alpha Protocol™,Obsidian Entertainment,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34010,23,SmokaBluntos,True,0,2015
1278427,Rustbucket Rumble,Reactor Zero,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351140,3,76561198071913694,True,2,2014
506237,Warface,Crytek,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291480,68,76561198075583182,True,2,2015
391832,Metro: Last Light Redux,4A Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287390,97,Donaeman,True,2,2015
1111794,1001 Spikes,"Nicalis, Inc.",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260790,15,Newboy65,True,2,2013
323276,Gravi,Hashbang Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247310,1,76561198045884541,True,2,2014
1399129,Ace of Spades: Battle Builder,Jagex Limited,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224540,47,231091,True,2,2013
1302318,Murder Miners,JForce Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274900,7,Matt4Prez2K16,True,0,2014
1068742,Serena,Senscape,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,272060,40,76561198067309171,False,2,2014
106409,Game Dev Tycoon,Greenheart Games,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239820,78,reservegoalie,True,2,2014
123197,Survarium,Vostok Games,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,355840,99,bastson,True,2,2015
640229,Super Meat Boy,Team Meat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40800,8,barcafan835,True,2,2015
621896,Super Mega Neo Pug,"SnowFlame,Back To Basics Gaming",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469730,3,NotStomm,False,2,2014
627930,Scribblenauts Unlimited,5th Cell Media,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,218680,1,DEANOXHILL,True,2,2015
881348,Worms Ultimate Mayhem,Team17 Digital Ltd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70600,36,76561198048709944,True,2,2014
604704,Simply Chess,BlueLine Games,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312280,2,Letachal,True,2,2012
1045477,The Darkness II,Digital Extremes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67370,36,TempaDick,True,2,2015
1580033,Arma II: DayZ Mod,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224580,1,76561198045638432,True,2,2014
1100361,Guacamelee! Gold Edition,DrinkBox Studios,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214770,4,aemon123,True,2,2014
415110,Darksiders™,Vigil Games,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50620,14,Lazakin,True,0,2014
866212,Warframe,Digital Extremes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230410,38,mrmutantduck,True,2,2014
1502600,Battle Islands,DR Studios,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305260,75,76561198136202915,True,2,2014
732963,Space Channel 5: Part 2,SEGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71260,1,dogapp,False,2,2015
773645,Skyrim Script Extender (SKSE),The SKSE Team,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365720,1,76561198063337306,True,2,2014
1302824,Spec Ops: The Line,Yager Development,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50300,76,maverick1126,True,2,2014
531823,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,19,Jimboco,False,2,2014
1075006,Robocraft,Freejam,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301520,32,76561198104428121,True,2,2014
